IDADE;SEXO;RENDA;REST_MOB;VINC;CURSO;SEM;PROAE;CURSO_MD;ORG_UND;FREQ_20172;ORIGEM1;DESTINO1;FREQ1;MOTIVO1;DESLOC2;ORIGEM2;DESTINO2;FREQ2;MOTIVO2;DESLOC3;ORIGEM3;DESTINO3;FREQ3;MOTIVO3;S_PONT;S_FREQ;S_ACES;S_CONF;S_ESPR;S_INFO;S_TRAT;S_TRAN;S_VIOL;S_SATS;I_PONT;I_FREQ;I_ACES;I_CONF;I_ESPR;I_INFO;I_TRAT;I_TRAN;I_VIOL
27;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;12º;N;;;1-4 Semestre;Centro de Pesquisa em Geofísica e Geologia;Faculdade de Arquitetura;1-4 Semestre;Aula no local de destino;Não;;;;;;;;;;CP;DP;DP;CP;DP;CP;CP;CP;DP;DP;MT IMP;MT IMP;IMP;IMP;IMP;IMP;PC IMP;MT IMP;MT IMP
20;F;12-M SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;3º;N;;;1-4 Semestre;Pavilhão de Aulas da Federação I;Faculdade de Arquitetura;1-4 Semestre;Refeição em Restaurante Universitário;Não;;;;;;;;;;DP;DP;CC;DC;DC;CC;CP;CP;DP;DP;MT IMP;IMP;MT IMP;IMP;IMP;IMP;IMP;MT IMP;MT IMP
25;M;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;3º;N;;;1-4 Semana;Pavilhão de Aulas da Federação I;Reitoria;1-4 Mês;Tomar outro ônibus em local que o BUZUFBA passa;Sim;Faculdade de Arquitetura;Faculdade de Filosofia Ciências Humanas;1-4 Semana;Refeição em Restaurante Universitário;Não;;;;;CC;DC;CC;DC;CP;DP;CC;CC;DC;DP;MT IMP;MT IMP;PC IMP;MT IMP;PC IMP;MT IMP;IMP;MT IMP;MT IMP
20;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;5º;S;;;1-4 Semestre;Restaurante Universitário (Campus Ondina);Faculdade de Arquitetura;1-4 Semestre;Aula no local de destino;Não;;;;;;;;;;CP;DP;CP;CP;CP;CP;CP;CP;CP;CP;MT IMP;MT IMP;IMP;MT IMP;IMP;IMP;IMP;MT IMP;MT IMP
18;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Letras Vernáculas (Lic. e Bach.);1º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;MT IMP;MT IMP;PC IMP;MT IMP;PC IMP;MT IMP;PC IMP;MT IMP;MT IMP
23;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Letras Vernáculas (Lic.);7º;N;;;1-4 Semana;Pavilhão  de  Aulas  da  Federação  III;Faculdade de Educação;1-4 Semana;Aula no local de destino;Não;;;;;;;;;;DC;DC;DP;DP;DP;DC;CP;CP;DC;DC;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
20;M;6-9 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;3º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;MT IMP;MT IMP;MT IMP;IMP;IMP;MT IMP;IMP;MT IMP;MT IMP
26;F;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;8º;N;;;10-M Semana;Faculdade de Arquitetura;Escola de Belas Artes;10-M Semana;Aula no local de destino;Sim;Faculdade de Arquitetura;Inst. de Humanidades Artes e Ciências;5-9 Semana;Refeição em Restaurante Universitário;Não;;;;;DC;DC;DP;DC;DP;DC;CC;DC;DC;DC;MT IMP;MT IMP;MT IMP;IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
23;M;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Letras Vernáculas (Lic.);8º;N;;;1-4 Semana;Instituto de Letras;Faculdade de Educação;1-4 Semana;Aula no local de destino;Sim;Faculdade de Educação;Pavilhão  de  Aulas  da  Federação  III;1-4 Semana;Aula no local de destino;Não;;;;;DC;DC;DP;DC;DC;DC;DP;DP;DC;DC;PC IMP;PC IMP;ND IMP;PC IMP;ND IMP;PC IMP;ND IMP;PC IMP;PC IMP
20;F;6-9 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;7º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
29;M;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo - Noturno;5º;N;;;1-4 Semestre;Pavilhão de Aulas da Federação I;Faculdade de Arquitetura;1-4 Semestre;Evento/Treinamento no local de destino;Não;;;;;;;;;;DC;DC;CP;DP;DP;DP;CP;CP;DP;CP;MT IMP;MT IMP;IMP;IMP;IMP;PC IMP;MT IMP;MT IMP;MT IMP
22;M;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Filosofia;7º;N;;;1-4 Semana;Outro Órgão (Não-UFBA);Faculdade de Filosofia Ciências Humanas;1-4 Semana;Aula no local de destino;Não;;;;;;;;;;CP;DC;CP;DC;DC;CP;CC;CC;DC;CP;MT IMP;MT IMP;PC IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
22;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Ciência e Tecnologia;2º;N;;;10-M Semana;Reitoria;Faculdade de Arquitetura;10-M Semana;Aula no local de destino;Sim;Pavilhão  de  Aulas  da  Federação  V;Pavilhão de Aulas do Canela;10-M Semana;Aula no local de destino;Não;;;;;CP;DC;CP;DC;DP;DC;CP;CC;DC;DP;MT IMP;MT IMP;MT IMP;IMP;IMP;MT IMP;IMP;MT IMP;MT IMP
31;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Letras Vernáculas (Lic.);6º;N;;;1-4 Semestre;Instituto de Letras;Faculdade de Educação;1-4 Semestre;Utilização da biblioteca;Não;;;;;;;;;;CP;DC;DC;DC;DC;DC;CP;CP;DC;DP;IMP;IMP;IMP;IMP;IMP;IMP;IMP;IMP;IMP
19;M;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo - Noturno;3º;N;;;1-4 Mês;Faculdade de Direito;Faculdade de Arquitetura;1-4 Mês;Aula no local de destino;Não;;;;;;;;;;DP;DP;DP;CP;DP;CC;CC;CP;DC;DP;MT IMP;MT IMP;IMP;IMP;PC IMP;IMP;IMP;MT IMP;MT IMP
27;M;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Filosofia;1º;N;;;10-M Semana;Reitoria;Faculdade de Filosofia Ciências Humanas;10-M Semana;Aula no local de destino;Não;;;;;;;;;;DP;DC;DC;DC;DP;CC;CC;CC;DP;DC;MT IMP;MT IMP;MT IMP;IMP;IMP;MT IMP;IMP;MT IMP;IMP
18;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Engenharia Química;2º;N;;;1-4 Semana;Pavilhão de Aulas da Federação I;Escola Politécnica;1-4 Semana;Atividade de Pesquisa/Extensão no local de destino;Sim;Outros Locais (Não UFBA);Pavilhão de Aulas da Federação VI;1-4 Semestre;Aula no local de destino;Não;;;;;CP;CP;DP;DP;DP;CP;CP;DP;DC;CP;MT IMP;IMP;MT IMP;IMP;IMP;IMP;IMP;IMP;MT IMP
23;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;11º;N;;;5-9 Semana;Escola de Belas Artes;Faculdade de Arquitetura;1-4 Semana;Aula no local de destino;Sim;Faculdade de Arquitetura;Escola de Belas Artes;1-4 Semana;Outro;Não;;;;;DP;DC;CC;DC;DC;CP;CC;CP;DP;CP;MT IMP;MT IMP;IMP;IMP;MT IMP;IMP;IMP;MT IMP;MT IMP
24;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo - Noturno;9º;N;;;1-4 Semana;Instituto de Letras;Faculdade de Arquitetura;1-4 Semestre;Aula no local de destino;Não;;;;;;;;;;CP;CP;CP;DC;DC;DC;CP;CP;DC;DC;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
26;M;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo - Noturno;11º;N;;;5-9 Semana;Creche UFBA;Faculdade de Arquitetura;1-4 Semana;Aula no local de destino;Sim;Faculdade de Arquitetura;Instituto Feminino;1-4 Semana;Tomar outro ônibus em local que o BUZUFBA passa;Sim;Residência Universitária I;Faculdade de Arquitetura;1-4 Semana;Aula no local de destino;CC;DC;CP;DP;DP;CP;CP;CP;CP;CP;MT IMP;MT IMP;IMP;IMP;IMP;MT IMP;IMP;MT IMP;IMP
20;F;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;3º;S;;;5-9 Semana;Residência Universitária V;Faculdade de Arquitetura;5-9 Semana;Aula no local de destino;Sim;Faculdade de Arquitetura;Faculdade de Ciências Econômicas;5-9 Semana;Tomar outro ônibus em local que o BUZUFBA passa;Não;;;;;DP;DC;CP;DC;DC;DC;CP;CP;DC;DC;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
19;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;3º;N;;;1-4 Semana;Faculdade de Arquitetura;Reitoria;1-4 Semana;Outro;Sim;Reitoria;Faculdade de Arquitetura;1-4 Semana;Aula no local de destino;Não;;;;;DC;DC;DC;DC;DC;DP;CP;CP;DP;DC;MT IMP;MT IMP;IMP;IMP;IMP;IMP;PC IMP;PC IMP;IMP
26;F;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;11º;S;;;1-4 Semana;Faculdade de Arquitetura;Reitoria;1-4 Semana;Tomar outro ônibus em local que o BUZUFBA passa;Sim;Pavilhão de Aulas da Federação I;Faculdade de Arquitetura;1-4 Semana;Aula no local de destino;Sim;Faculdade de Arquitetura;Pavilhão de Aulas da Federação I;1-4 Semana;Refeição em Restaurante Universitário;DC;DC;DP;DC;DP;DP;CP;DC;DC;DC;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
61;F;9-12 SM;Não tenho nenhuma restrição de mobilidade.;Prof;;;;;Escola de Nutrição;1-4 Semestre;Escola de Nutrição;Restaurante Universitário (Campus Ondina);1-4 Semestre;Atividade de Pesquisa/Extensão no local de destino;Não;;;;;;;;;;CP;CP;CP;CP;CP;CP;CP;CP;CP;CP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
21;M;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Letras Vernáculas (Lic. e Bach.);5º;N;;;5-9 Semana;Instituto de Letras;Faculdade de Ciências Econômicas;5-9 Semana;Tomar outro ônibus em local que o BUZUFBA passa;Sim;Instituto de Letras;Faculdade de Educação;1-4 Semana;Atividade de Pesquisa/Extensão no local de destino;Sim;Instituto de Letras;Reitoria;1-4 Semana;Atividade de Pesquisa/Extensão no local de destino;DC;DC;DC;DC;DC;DC;DP;DP;DC;DC;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
19;F;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Filosofia;1º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;MT IMP;MT IMP;MT IMP;MT IMP;IMP;MT IMP;MT IMP;MT IMP;MT IMP
30;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Mest;;;;Psicologia;;1-4 Mês;Pavilhão de Aulas de São Lázaro;Inst. de Humanidades Artes e Ciências;1-4 Mês;Aula no local de destino;Sim;Inst. de Humanidades Artes e Ciências;Reitoria;1-4 Mês;Utilização da biblioteca;Sim;Reitoria;Inst. de Humanidades Artes e Ciências;1-4 Mês;Aula no local de destino;CP;CP;CC;DP;DC;DC;CP;CC;CP;CP;MT IMP;MT IMP;MT IMP;IMP;IMP;MT IMP;IMP;IMP;IMP
22;M;9-12 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Estatística;2º;N;;;1-4 Semana;Pavilhão de Aulas da Federação I;Reitoria;1-4 Semana;Tomar outro ônibus em local que o BUZUFBA passa;Não;;;;;;;;;;DP;CP;CC;CP;CP;DP;CC;CC;DP;CP;IMP;MT IMP;PC IMP;PC IMP;PC IMP;MT IMP;IMP;MT IMP;MT IMP
19;F;6-9 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;3º;N;;;10-M Semana;Instituto Feminino;Faculdade de Arquitetura;10-M Semana;Aula no local de destino;Não;;;;;;;;;;DC;DC;CP;DC;DC;CC;DC;DP;DC;DC;MT IMP;MT IMP;MT IMP;IMP;PC IMP;IMP;IMP;MT IMP;MT IMP
19;F;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Ciências Contábeis - Noturno;1º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;PC IMP;PC IMP;ND IMP;ND IMP;PC IMP;PC IMP;ND IMP;ND IMP;ND IMP
26;M;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;7º;N;;;1-4 Semana;Reitoria;Faculdade de Arquitetura;1-4 Semana;Aula no local de destino;Sim;Reitoria;Restaurante Universitário (Campus Ondina);1-4 Semana;Refeição em Restaurante Universitário;Não;;;;;CP;DP;CC;DC;DP;DC;DP;CP;DC;DP;MT IMP;MT IMP;IMP;MT IMP;PC IMP;IMP;IMP;MT IMP;MT IMP
23;M;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;3º;S;;;1-4 Semestre;Faculdade de Arquitetura;Reitoria;1-4 Semestre;Aula no local de destino;Não;;;;;;;;;;CP;DP;CC;DC;DC;DC;CC;CC;DP;DP;MT IMP;MT IMP;IMP;IMP;PC IMP;IMP;MT IMP;IMP;IMP
24;F;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;3º;S;;;10-M Semana;Reitoria;Faculdade de Arquitetura;10-M Semana;Aula no local de destino;Sim;Restaurante Universitário (Campus Ondina);Reitoria;5-9 Semana;Refeição em Restaurante Universitário;Não;;;;;DC;DC;CP;DC;DC;DP;CP;CP;DP;DP;MT IMP;MT IMP;IMP;IMP;IMP;IMP;IMP;MT IMP;MT IMP
24;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Filosofia;1º;N;;;1-4 Semana;Faculdade de Filosofia Ciências Humanas;Escola Politécnica;1-4 Semana;Tomar outro ônibus em local que o BUZUFBA passa;Sim;Escola Politécnica;Faculdade de Filosofia Ciências Humanas;1-4 Semana;Aula no local de destino;Não;;;;;CP;DP;CP;CP;DP;DP;CP;CP;CC;CP;IMP;MT IMP;MT IMP;IMP;IMP;IMP;MT IMP;MT IMP;MT IMP
26;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;12º;N;;;1-4 Semana;Instituto de Letras;Reitoria;1-4 Semana;Tomar outro ônibus em local que o BUZUFBA passa;Sim;Faculdade de Arquitetura;Pavilhão de Aulas da Federação I;1-4 Mês;Aula no local de destino;Não;;;;;CP;DP;CC;DC;DC;CP;CP;DP;DP;CP;IMP;MT IMP;IMP;PC IMP;PC IMP;MT IMP;IMP;MT IMP;MT IMP
22;M;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;8º;N;;;5-9 Semana;Reitoria;Faculdade de Arquitetura;1-4 Semana;Aula no local de destino;Sim;Faculdade de Arquitetura;Escola de Administração;5-9 Semana;Tomar outro ônibus em local que o BUZUFBA passa;Não;;;;;CP;DC;DP;DP;CP;DP;CP;CP;CP;CP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
20;F;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo - Noturno;5º;S;;;10-M Semana;Residência Universitária III;Faculdade de Arquitetura;10-M Semana;Aula no local de destino;Sim;Residência Universitária III;Restaurante Universitário (Campus Ondina);5-9 Semana;Refeição em Restaurante Universitário;Não;;;;;DC;DC;DP;DP;DP;DP;DP;DP;DP;DP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
18;F;12-M SM;Não tenho nenhuma restrição de mobilidade.;Grad;Letras Vernáculas (Lic. e Bach.);3º;N;;;1-4 Mês;Instituto de Letras;Faculdade de Educação;1-4 Mês;Aula no local de destino;Não;;;;;;;;;;CP;DP;DP;DP;DP;DC;CC;CP;DP;DP;MT IMP;MT IMP;MT IMP;MT IMP;IMP;MT IMP;MT IMP;IMP;MT IMP
20;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Letras Vernáculas (Lic. e Bach.);5º;N;;;1-4 Mês;Pavilhão  de  Aulas  da  Federação  III;Faculdade de Educação;1-4 Semestre;Aula no local de destino;Sim;Pavilhão  de  Aulas  da  Federação  III;Reitoria;1-4 Semestre;Evento/Treinamento no local de destino;Não;;;;;DC;DP;CC;DP;DP;DP;DP;DP;DP;DP;MT IMP;MT IMP;MT IMP;MT IMP;IMP;IMP;IMP;MT IMP;MT IMP
23;F;12-M SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;11º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;MT IMP;MT IMP;MT IMP;IMP;IMP;MT IMP;MT IMP;MT IMP;MT IMP
19;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;3º;N;;;1-4 Mês;Restaurante Universitário (Campus Ondina);Faculdade de Arquitetura;1-4 Semana;Refeição em Restaurante Universitário;Não;;;;;;;;;;DP;DP;CP;DC;CP;CP;CP;CP;DP;DC;IMP;MT IMP;IMP;MT IMP;IMP;IMP;IMP;IMP;MT IMP
28;M;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Mest;;;;Ciência Animal nos Trópicos;;5-9 Semana;Escola de Medicina Veterinária;Escola Politécnica;5-9 Semana;Outro;Sim;Escola Politécnica;Escola de Medicina Veterinária;5-9 Semana;Atividade de Pesquisa/Extensão no local de destino;Não;;;;;CP;DP;DC;DP;CP;CP;CP;CP;DP;CP;MT IMP;IMP;MT IMP;PC IMP;IMP;IMP;IMP;MT IMP;MT IMP
29;M;6-9 SM;Não tenho nenhuma restrição de mobilidade.;Mest;;;;Arquitetura e Urbanismo;;1-4 Semana;Faculdade de Filosofia Ciências Humanas;Faculdade de Arquitetura;1-4 Semana;Atividade de Pesquisa/Extensão no local de destino;Não;;;;;;;;;;DC;DP;CP;CP;DP;DP;DC;DC;DC;DP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
31;M;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Mest;;;;Arquitetura e Urbanismo;;1-4 Semana;Faculdade de Arquitetura;Residência Universitária I;1-4 Semestre;Aula no local de destino;Sim;Pavilhão  de  Aulas  da  Federação  III;Residência Universitária I;1-4 Semestre;Aula no local de destino;Não;;;;;DP;DC;CP;DP;CP;DC;CC;CP;CP;CP;IMP;MT IMP;PC IMP;IMP;PC IMP;MT IMP;MT IMP;MT IMP;IMP
19;F;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;5º;S;;;1-4 Semana;Outros Locais (UFBA);Faculdade de Arquitetura;1-4 Semana;Refeição em Restaurante Universitário;Não;;;;;;;;;;DP;DC;CC;DC;CP;CP;CP;DP;DP;DP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
26;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Filosofia;5º;N;;;1-4 Semana;Pavilhão de Aulas Raul Seixas;Faculdade de Educação;1-4 Semana;Aula no local de destino;Sim;Pavilhão de Aulas de São Lázaro;Pavilhão de Aulas da Federação I;1-4 Semana;Aula no local de destino;Não;;;;;DP;DC;CP;CP;DP;DC;CP;CP;DP;DP;MT IMP;MT IMP;IMP;PC IMP;IMP;IMP;IMP;MT IMP;MT IMP
18;F;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Matemática (Lic. e Bach.);1º;N;;;5-9 Semana;Instituto de Matemática;Escola Politécnica;5-9 Semana;Outro;Não;;;;;;;;;;CP;DP;CC;DC;CP;CC;CC;CP;CP;CP;MT IMP;MT IMP;MT IMP;MT IMP;IMP;IMP;IMP;MT IMP;IMP
22;F;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Fisioterapia;1º;S;;;10-M Semana;Instituto de Ciências da Saúde;Restaurante Universitário (Campus Ondina);10-M Semana;Refeição em Restaurante Universitário;Sim;Restaurante Universitário (Campus Ondina);Instituto de Ciências da Saúde;10-M Semana;Aula no local de destino;Não;;;;;DP;DC;DC;DC;DP;DC;DC;DP;DC;DP;MT IMP;MT IMP;MT IMP;MT IMP;IMP;IMP;MT IMP;MT IMP;MT IMP
19;M;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Filosofia;3º;N;;;1-4 Semana;Pavilhão de Aulas da Federação I;Faculdade de Filosofia Ciências Humanas;1-4 Semana;Aula no local de destino;Não;;;;;;;;;;DP;DC;DC;DP;DC;CP;CP;CP;CP;DP;MT IMP;MT IMP;MT IMP;IMP;MT IMP;MT IMP;IMP;IMP;MT IMP
26;M;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Mest;;;;Alimentos, Nutrição e Saúde;;1-4 Semana;Residência Universitária I;Instituto de Matemática;1-4 Mês;Aula no local de destino;Não;;;;;;;;;;DC;DC;CC;DC;DP;DP;DC;CP;DC;DC;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
19;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;História (Lic. e Bach.);1º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;MT IMP;MT IMP;MT IMP;IMP;IMP;MT IMP;IMP;MT IMP;MT IMP
31;M;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Letras Vernáculas (Lic. e Bach.);2º;N;;;10-M Semana;Creche UFBA;Instituto de Letras;5-9 Semana;Aula no local de destino;Sim;Instituto de Letras;Creche UFBA;5-9 Semana;Outro;Não;;;;;DP;DC;DC;DC;DC;DP;CC;CC;DC;DP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
27;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Dout;;;;Estudos Interdisciplinares sobre Mulheres, Gênero e Feminismo;;10-M Semana;Faculdade de Filosofia Ciências Humanas;Reitoria;10-M Semana;Aula no local de destino;Não;;;;;;;;;;DC;DC;DC;DC;DC;DC;CP;DP;DC;DC;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
19;M;12-M SM;Não tenho nenhuma restrição de mobilidade.;Grad;Design;1º;N;;;1-4 Semana;Escola de Belas Artes;Pavilhão de Aulas do Canela;1-4 Semana;Aula no local de destino;Sim;Escola de Belas Artes;Pavilhão de Aulas da Federação VI;1-4 Semana;Aula no local de destino;Não;;;;;DP;DC;CC;DC;DP;DC;CC;CC;CP;DC;MT IMP;MT IMP;IMP;PC IMP;PC IMP;MT IMP;IMP;MT IMP;IMP
21;M;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;3º;N;;;1-4 Mês;Faculdade de Arquitetura;Outros Locais (Não UFBA);1-4 Semana;Tomar outro ônibus em local que o BUZUFBA passa;Sim;Faculdade de Arquitetura;Restaurante Universitário (Campus Ondina);1-4 Mês;Refeição em Restaurante Universitário;Não;;;;;DP;DP;CP;DP;DP;DP;CP;CP;DP;CP;IMP;MT IMP;IMP;PC IMP;PC IMP;IMP;IMP;MT IMP;MT IMP
26;M;0-1 SM;Não tenho nenhuma restrição de mobilidade.;Mest;;;;Alimentos, Nutrição e Saúde;;1-4 Semana;Residência Universitária I;Instituto de Matemática;1-4 Mês;Aula no local de destino;Não;;;;;;;;;;DC;DC;CC;DC;DP;DP;DC;CP;DC;DC;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
28;M;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Mest;;;;Arquitetura e Urbanismo;;1-4 Semana;Faculdade de Arquitetura;Pavilhão de Aulas da Federação I;1-4 Semana;Tomar outro ônibus em local que o BUZUFBA passa;Não;;;;;;;;;;DP;DC;CC;CP;DP;DC;DP;DC;DP;DC;MT IMP;MT IMP;IMP;IMP;IMP;MT IMP;PC IMP;IMP;IMP
22;M;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Mest;;;;Língua e Cultura;;10-M Semana;Reitoria;Instituto de Letras;10-M Semana;Aula no local de destino;Não;;;;;;;;;;CP;DP;CC;DP;CP;CP;CP;CC;DP;DP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP
22;M;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo;5º;S;;;5-9 Semana;Reitoria;Faculdade de Arquitetura;1-4 Semana;Aula no local de destino;Sim;Reitoria;Pavilhão  de  Aulas  da  Federação  III;1-4 Semana;Aula no local de destino;Não;;;;;DC;DC;DC;CP;DC;CC;CP;CP;DC;CP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;MT IMP;IMP;MT IMP;MT IMP
28;F;1-3 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Arquitetura e Urbanismo - Noturno;7º;N;;;1-4 Semestre;Faculdade de Arquitetura;Reitoria;1-4 Semestre;Outro;Não;;;;;;;;;;DP;DC;DP;DP;DC;DC;CP;CP;CP;DP;MT IMP;MT IMP;IMP;IMP;MT IMP;IMP;IMP;MT IMP;MT IMP
34;F;0-1 SM;Obeso;Grad;Filosofia;3º;N;;;5-9 Semana;Pavilhão de Aulas de São Lázaro;Faculdade de Ciências Econômicas;1-4 Semana;Utilização da biblioteca;Sim;Pavilhão de Aulas de São Lázaro;Faculdade de Educação;1-4 Semana;Aula no local de destino;Sim;Faculdade de Educação;Instituto Feminino;1-4 Semana;Outro;DP;DC;CC;CP;CC;DC;CP;CP;CP;CP;MT IMP;MT IMP;MT IMP;PC IMP;PC IMP;IMP;IMP;MT IMP;MT IMP
17;F;3-6 SM;Não tenho nenhuma restrição de mobilidade.;Grad;Letras Vernáculas (Lic.);1º;N;;;Nenhuma;;;;;;;;;;;;;;;;;;;;;;;;;IMP;IMP;IMP;IMP;PC IMP;MT IMP;PC IMP;MT IMP;IMP
34;M;9-12 SM;Não tenho nenhuma restrição de mobilidade.;STA;;;;;Escola de Medicina Veterinária;1-4 Mês;Pavilhão de Aulas da Federação I;Reitoria;1-4 Mês;Outro;Sim;Pavilhão de Aulas da Federação I;Instituto de Ciências da Saúde;1-4 Mês;Outro;Não;;;;;CP;CP;DP;CP;DP;DP;CP;CP;CP;CP;MT IMP;MT IMP;MT IMP;IMP;IMP;MT IMP;IMP;IMP;IMP
